Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
silver-plated-bangle-with-heather-gray-swarovski-extra-large,Silver plated bangle with heather gray swarovski- extra large,"<meta charset=""utf-8""><span>Silver plated bangle with heather gray swarovski- extra large </span>",MONA ASSEMI ,"","accessories, bangle, bangles, bracelet",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,350.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0089.JPG?v=1443641050,1,,false,,,,,,,,,,,,,,,,,lb,,
silver-plated-bangle-with-heather-gray-swarovski-extra-large,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0090.JPG?v=1443641052,2,,,,,,,,,,,,,,,,,,,,,
gunmetal-single-bangle-with-white-matte-swarovski,gunmetal single bangle with white matte swarovski,"<meta charset=""utf-8""><span>gunmetal single bangle with white matte swarovski </span>",MONA ASSEMI ,"","accessories, bangle, bangles, bracelet",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,285.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0087.JPG?v=1443640996,1,,false,,,,,,,,,,,,,,,,,lb,,
gunmetal-single-bangle-with-white-matte-swarovski,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0088.JPG?v=1443640999,2,,,,,,,,,,,,,,,,,,,,,
gunmetal-bangle-with-white-matte-swarovski,Gunmetal bangle with white matte swarovski,"<meta charset=""utf-8""><span>Gunmetal bangle with white matte swarovski</span>",MONA ASSEMI ,"","accessories, bangle, bangles, bracelet",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,325.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0085.JPG?v=1443640919,1,,false,,,,,,,,,,,,,,,,,lb,,
gunmetal-bangle-with-white-matte-swarovski,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0086.JPG?v=1443640921,2,,,,,,,,,,,,,,,,,,,,,
gunmetal-bangle,Gunmetal bangle,"<meta charset=""utf-8""><span>Gunmetal bangle</span>",MONA ASSEMI ,"","accessories, bangle, bangles, bracelet",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,188.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0083_1024x1024_c6ac21a4-d98c-404d-90dd-0fd2aff47665.jpg?v=1450308876,1,,false,,,,,,,,,,,,,,,,,lb,,
gunmetal-bangle,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0084.JPG?v=1450308876,2,,,,,,,,,,,,,,,,,,,,,
rose-gold-stackable-bangle-bracelets,Rose gold stackable bangle bracelets.,"<meta charset=""utf-8""><span>Rose gold stackable bangle bracelets.</span>",MONA ASSEMI ,"","accessories, bangle, bangles, bracelet",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,488.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0082.JPG?v=1443640765,1,,false,,,,,,,,,,,,,,,,,lb,,
wave-14-plated-rose-gold-bangle,wave 14 plated rose gold bangle,wave 14 plated rose gold bangle,MONA ASSEMI ,"","accessories, bangle, bracelet",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,188.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0081_1024x1024_95bcb44e-2372-43f9-b887-347b2e993223.jpg?v=1450253219,1,,false,,,,,,,,,,,,,,,,,lb,,
silver-bangle,Silver bangle,"<meta charset=""utf-8""><span>Silver bangle</span>",MONA ASSEMI ,"","accessories, bangles",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,298.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0078_grande_4e16f34a-f15a-48fb-9172-cbe98ef5a4bb.JPG?v=1450250630,1,,false,,,,,,,,,,,,,,,,,lb,,
silver-bangle,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0079.JPG?v=1450250630,2,,,,,,,,,,,,,,,,,,,,,
rose-gold-cuff,Rose gold cuff,Rose gold cuff,MONA ASSEMI ,"","accessories, cuff",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,250.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0076_1024x1024_9b605f96-26a7-43c6-b714-6b35ca9f94f9.jpg?v=1450309105,1,,false,,,,,,,,,,,,,,,,,lb,,
rose-gold-cuff,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0077.jpg?v=1450309105,2,,,,,,,,,,,,,,,,,,,,,
14-kt-gold-statement-bracelet,14 kt gold statement bracelet,"<meta charset=""utf-8""><span>14 kt gold statement bracelet</span>",MONA ASSEMI ,"","accessories, bracelet",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,398.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0070.JPG?v=1443640252,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-gold-statement-bracelet,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0071.JPG?v=1443640255,2,,,,,,,,,,,,,,,,,,,,,
14-kt-gold-plated-cuff,14 kt gold plated cuff,"<meta charset=""utf-8""><span>14 kt gold plated cuff</span>",MONA ASSEMI ,"","accessories, cuff",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,250.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0056.JPG?v=1443640155,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-gold-plated-cuff,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0057.JPG?v=1443640155,2,,,,,,,,,,,,,,,,,,,,,
gunmetal-cuff,gunmetal cuff,"<meta charset=""utf-8""><span>gunmetal cuff</span>",MONA ASSEMI ,"","accessories, cuff",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,298.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0052_copy_grande-1_9b06e359-0690-41c3-8d07-d6ff80cd1e20.jpg?v=1450250476,1,,false,,,,,,,,,,,,,,,,,lb,,
gunmetal-cuff,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0053.JPG?v=1450250476,2,,,,,,,,,,,,,,,,,,,,,
14-kt-gold-cuff,14 kt gold cuff,"<meta charset=""utf-8""><span>14 kt gold cuff</span>",MONA ASSEMI ,"","accessories, rings",true,Title,Default Title,,,,,"",0.0,,0,deny,manual,298.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0051_grande_0ccb05d7-b5b5-4469-a06c-502ee11378a1.jpg?v=1450251681,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-gold-cuff,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0050.JPG?v=1450251681,2,,,,,,,,,,,,,,,,,,,,,
14-kt-plated-gold-ring-with-clear-swarovski-crystal,14 kt plated gold ring with clear swarovski crystal,"<meta charset=""utf-8""><span>14 kt plated gold ring with clear swarovski crystal</span>",MONA ASSEMI ,"","accessories, rings",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,410.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0048_grande_80130b4a-6885-41da-8078-37cb02d95fc0.JPG?v=1450250430,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-gold-ring-with-clear-swarovski-crystal,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0047_grande_fc93b3fa-d811-4d73-ab61-b6e54b8ba824.jpg?v=1450250430,2,,,,,,,,,,,,,,,,,,,,,
rose-gold-statement-ring-1,rose gold statement ring,"<meta charset=""utf-8""><span>rose gold statement ring</span>",MONA ASSEMI ,"","accessories, rings",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,325.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0045.JPG?v=1443639577,1,,false,,,,,,,,,,,,,,,,,lb,,
rose-gold-statement-ring-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0046.JPG?v=1443639580,2,,,,,,,,,,,,,,,,,,,,,
14-kt-plated-gold-ring-with-date-colored-swarovski,14 kt plated gold ring with date colored swarovski,"<meta charset=""utf-8""><span>14 kt plated gold ring with date colored swarovski</span>",MONA ASSEMI ,"","accessories, rings",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,166.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0043.JPG?v=1443639510,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-gold-ring-with-date-colored-swarovski,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0044.JPG?v=1443639514,2,,,,,,,,,,,,,,,,,,,,,
silver-plated-ring-with-clear-swarovski-crystal,Silver plated ring with clear swarovski crystal,"<meta charset=""utf-8""><span>Silver plated ring with clear swarovski crystal </span>",MONA ASSEMI ,"","accessories, rings",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,388.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0038_grande_d935244d-afd8-4cd5-ab2f-cdb1a149cb81.JPG?v=1450250322,1,,false,,,,,,,,,,,,,,,,,lb,,
silver-plated-ring-with-clear-swarovski-crystal,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0039.JPG?v=1450250322,2,,,,,,,,,,,,,,,,,,,,,
silver-plated-ring-with-clear-swarovski-crystal,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0040.JPG?v=1450250322,3,,,,,,,,,,,,,,,,,,,,,
14-kt-gold-ring-with-clear-swarovski-crystal,14 kt gold ring with clear swarovski crystal,"<meta charset=""utf-8""><span>14 kt gold ring with clear swarovski crystal</span>",MONA ASSEMI ,"","accessories, rings",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,388.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0036.JPG?v=1443639391,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-gold-ring-with-clear-swarovski-crystal,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0037.JPG?v=1443639394,2,,,,,,,,,,,,,,,,,,,,,
14-kt-plated-flower-ring,14 kt plated flower ring,"<meta charset=""utf-8""><span>14 kt plated flower ring</span>",MONA ASSEMI ,"","accessories, rings",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,410.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0035_grande_de8af299-3ed3-4415-a99b-7f45d08c9263.JPG?v=1450250292,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-ring-2,14 kt plated ring,"<meta charset=""utf-8""><span>14 kt plated ring</span>",MONA ASSEMI ,"","accessories, rings",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,150.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0033.JPG?v=1443639269,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-ring-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0034.JPG?v=1443639271,2,,,,,,,,,,,,,,,,,,,,,
gunmetal-statement-ring,gunmetal statement ring,"<meta charset=""utf-8""><span>gunmetal statement ring</span>",MONA ASSEMI ,"","accessories, rings",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,398.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0031_grande_2e4582f7-9b46-49a6-813e-e8be330176a3.JPG?v=1450250269,1,,false,,,,,,,,,,,,,,,,,lb,,
gunmetal-statement-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0032.JPG?v=1450250269,2,,,,,,,,,,,,,,,,,,,,,
rose-gold-statement-ring,14 kt statement ring,"<meta charset=""utf-8""><span>14 kt statement ring</span>",MONA ASSEMI ,"","accessories, rings",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,398.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0026_copy.JPG?v=1443639073,1,,false,,,,,,,,,,,,,,,,,lb,,
rose-gold-statement-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0027.JPG?v=1443639076,2,,,,,,,,,,,,,,,,,,,,,
rose-gold-statement-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0028.JPG?v=1443639079,3,,,,,,,,,,,,,,,,,,,,,
silver-statement-ring,Silver statement ring,Silver statement ring,MONA ASSEMI ,"","",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,398.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0024_1024x1024_e898b678-c768-4e9a-9d22-0d67ec08f042.JPG?v=1450250208,1,,false,,,,,,,,,,,,,,,,,lb,,
silver-statement-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0025.JPG?v=1450250208,2,,,,,,,,,,,,,,,,,,,,,
rose-gold-twist-ring,Rose gold twist ring,<span>Rose gold twist ring </span>,MONA ASSEMI ,Accessories,rings,true,Title,Default Title,,,,,"",0.0,,1,deny,manual,325.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0021.JPG?v=1443125803,1,,false,,,,,,,,,,,,,,,,,lb,,
rose-gold-ring-with-emerald-green-swarovski-crystal-detail,14 kt ring with emerald green swarovski crystal detail,<span>14 kt ring with emerald green swarovski crystal detail</span>,MONA ASSEMI ,"","accessories, rings",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,398.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0016_grande_f11264b7-4ae3-4a97-bb71-a2cb5177ddbb.JPG?v=1450252798,1,,false,,,,,,,,,,,,,,,,,lb,,
rose-gold-ring-with-emerald-green-swarovski-crystal-detail,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0017.JPG?v=1450252798,2,,,,,,,,,,,,,,,,,,,,,
14-kt-gold-plated-ring,14 kt gold plated ring,<span>14 kt gold plated ring </span>,MONA ASSEMI ,"",rings,false,Title,Default Title,,,,,"",0.0,,1,deny,manual,150.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0014_copy.jpg?v=1450255910,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-gold-plated-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0015_copy.jpg?v=1450255947,2,,,,,,,,,,,,,,,,,,,,,
14-kt-plated-sphere-ring-with-different-colored-swarovksi-colors,14 kt plated sphere ring with different colored swarovksi colors-,<span>14 kt plated sphere ring with different colored swarovksi colors</span>,MONA ASSEMI ,"","accessories, rings",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,410.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0013_grande_fb6e1ece-e33d-40fe-97fb-f19fa885a57b.jpg?v=1450250136,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-sphere-ring-with-different-colored-swarovksi-colors,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0012_grande_3fcbd01c-bd3b-4a43-b706-9eccdcab406d.jpg?v=1450250136,2,,,,,,,,,,,,,,,,,,,,,
14-kt-plated-ring-1,14 kt plated ring,<span>14 kt plated ring</span>,MONA ASSEMI ,"",rings,true,Title,Default Title,,,,,"",0.0,,1,deny,manual,398.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0010.jpg?v=1443125376,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-ring-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0011.JPG?v=1443125379,2,,,,,,,,,,,,,,,,,,,,,
14-kt-plated-ring,14 kt plated ring,<span>14 kt plated ring</span>,MONA ASSEMI ,"","accessories, rings",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,298.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0008_grande_3d532f80-55ed-4cc2-a5ac-294d32b1bb92.jpg?v=1450252357,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0009.JPG?v=1450252357,2,,,,,,,,,,,,,,,,,,,,,
blue-and-clear-swarovki-ring,Blue and clear swarovki ring,<span>Blue and clear swarovki ring</span>,MONA ASSEMI ,"","",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,388.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0005.jpg?v=1443125198,1,,false,,,,,,,,,,,,,,,,,lb,,
blue-and-clear-swarovki-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0006.jpg?v=1443125204,2,,,,,,,,,,,,,,,,,,,,,
blue-and-clear-swarovki-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0007.JPG?v=1443125209,3,,,,,,,,,,,,,,,,,,,,,
14-kt-plated-gold-ring,14 kt plated gold ring,<span>14 kt plated gold ring</span>,MONA ASSEMI ,"","accessories, rings",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,250.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0001.jpg?v=1443124861,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-gold-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0002.JPG?v=1443124863,2,,,,,,,,,,,,,,,,,,,,,
14-kt-plated-gold-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0003.jpg?v=1443124866,3,,,,,,,,,,,,,,,,,,,,,
rose-gold-plated-necklace-with-dangles,Rose gold plated necklace with dangles,Rose gold plated necklace with dangles,MONA ASSEMI,Necklace,"accessories, odette",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,650.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/225_copy.jpg?v=1443124689,1,,false,,,,,,,,,,,,,,,,,lb,,
rose-gold-plated-necklace-with-dangles,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/226_copy.jpg?v=1443124719,2,,,,,,,,,,,,,,,,,,,,,
acids-thin-bracelet-2,Acids thin bracelet,"<meta charset=""utf-8""><span>Acids thin bracelet in 14 kt plated gold </span>",MONA ASSEMI ,"","accessories, acids, bracelet",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,178.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0244.JPG?v=1434052256,1,,false,,,,,,,,,,,,,,,,,lb,,
acids-thin-bracelet-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0257.JPG?v=1434052260,2,,,,,,,,,,,,,,,,,,,,,
acids-thin-bracelet-1,Acids thin bracelet,"<meta charset=""utf-8""><span>Acids thin bracelet in 14 kt plated gold </span>",MONA ASSEMI ,"","accessories, acids, bracelet",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,178.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0240.JPG?v=1434052098,1,,false,,,,,,,,,,,,,,,,,lb,,
acids-thin-bracelet-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0252.JPG?v=1434052103,2,,,,,,,,,,,,,,,,,,,,,
acids-thin-bracelet,Acids thin bracelet,"<meta charset=""utf-8""><span>Acids thin bracelet in 14 kt plated gold </span>",MONA ASSEMI ,"","accessories, acids, bracelet",true,Title,Default Title,,,,,"",0.0,,0,deny,manual,178.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0245.JPG?v=1434051843,1,,false,,,,,,,,,,,,,,,,,lb,,
acids-thin-bracelet,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0247.JPG?v=1434051847,2,,,,,,,,,,,,,,,,,,,,,
alien,ALIEN,"<meta charset=""utf-8""><span>Gold plated post earrings with peach swarovski crystal detail </span>",MONA ASSEMI,"","",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,440.00,,true,true,"",,,,false,,,,,,,,,,,,,,,,,lb,,
squared-waves,Squared Waves,"<meta charset=""utf-8""><span>Acids bracelet with squared waves in 14 kt plated gold </span>",MONA ASSEMI ,"","accessories, acids, bracelet",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,388.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0232_65face0e-e115-41e1-9048-8ee4f60aecf5.JPG?v=1434035552,1,,false,,,,,,,,,,,,,,,,,lb,,
squared-waves,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0234_a1b6ea3d-67f9-4900-bc5b-c96540c66dd7.JPG?v=1434035556,2,,,,,,,,,,,,,,,,,,,,,
wrist-cuff-26-02,Acids set of smooth bangles,"<meta charset=""utf-8""><span>Acids set of smooth bangles in 14 kt plated gold </span>",MONA ASSEMI,Bracelet,"accessories, bangles, bracelet",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,250.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/1_31.JPG?v=1432765294,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-26-02,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/1_65.JPG?v=1432765294,2,,,,,,,,,,,,,,,,,,,,,
wrist-cuff-24-02,Acids rigged bangle,"<meta charset=""utf-8""><span>Acids ridged bangle in silver plated</span>",MONA ASSEMI,Bracelet,"accessories, bangle, bangles, bracelet",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,80.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/1_28.JPG?v=1434049136,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-24-02,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/1_62.JPG?v=1434049136,2,,,,,,,,,,,,,,,,,,,,,
wrist-cuff-25-02,Acids ridged bangle,"<meta charset=""utf-8""><span>Acids ridged bangle in 14 kt plated gold </span>",MONA ASSEMI,Bracelet,"accessories, bangle, bangles, bracelet",false,Title,Default Title,,,,,"",0.0,,1,deny,manual,80.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/1_29.JPG?v=1434049176,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-25-02,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/1_61.JPG?v=1434049176,2,,,,,,,,,,,,,,,,,,,,,
wrist-cuff-42,Acids set of smooth bangles,"<meta charset=""utf-8""><span>Acids set of smooth bangles in silver plated </span><meta charset=""utf-8"">",MONA ASSEMI,Bracelet,"acids, bangle, bangles",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,425.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/1_27.JPG?v=1432375418,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-28-02,Acids set of smooth bangles,"<meta charset=""utf-8""><span>Acids set of smooth bangles in 14 kt plated gold </span>",MONA ASSEMI,Bracelet,"",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,425.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0112.JPG?v=1434037642,1,,false,,,,,,,,,,,,,,,,,lb,,
wrist-cuff-28-02,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/1_66.JPG?v=1434037642,2,,,,,,,,,,,,,,,,,,,,,
wrist-cuff-41,silver plated large cuff,"<p class=""p1"">silver plated large cuff</p>",MONA ASSEMI,Bracelet,"",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,165.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/1_77.JPG?v=1432308846,1,,false,,,,,,,,,,,,,,,,,lb,,
pizza-necklace,Acids razor edge necklace,"<meta charset=""utf-8""><meta charset=""utf-8""><span>Acids razor edge necklace in 14 kt plated gold</span>",MONA ASSEMI,Necklace,"acids, necklace",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,385.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0048.JPG?v=1423180569,1,,false,,,,,,,,,,,,,,,,,lb,,
pizza-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0050.JPG?v=1423180572,2,,,,,,,,,,,,,,,,,,,,,
bolo-necklace,Acids necklace,"<meta charset=""utf-8""><meta charset=""utf-8""><span>Acids necklace in 14 plated gold </span>",MONA ASSEMI,Necklace,"acids, necklace",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,388.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0044.JPG?v=1423178733,1,,false,,,,,,,,,,,,,,,,,lb,,
bolo-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi_042613_0047.JPG?v=1423178733,2,,,,,,,,,,,,,,,,,,,,,
